Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
11302,2.95,19794.46755,2.91,130531.73567050001
1311,4.73,30036.256800000003,2.36,137159.109648
24823,3.87,42008.92353,2.32,277543.5596496
6527,3.23,26626.51469,2.6,143564.177574
14075,3.04,28180.88208,2.58,171856.4399264
21450,2.66,16700.45356,2.66,134881.11358960002
12880,1.81,15839.020399999998,1.86,84451.418744
14188,3.08,18030.00276,2.38,122670.4520888
10380,4.92,21188.796720000002,1.57,126713.60429039999
2404,2.46,16245.53742,2.65,81455.589003
20079,4.6,24539.173799999997,2.53,203525.85731399996
17026,1.85,13973.862149999999,2.38,92703.616217
29459,3.49,24065.989510000003,2.42,209183.5836342
20751,4.71,6911.27502,2.34,127732.14358680001
1173,4.47,20969.427089999997,2.42,97928.17773779998
5405,4.41,19248.33582,2.4,108528.727608
3858,4.84,42508.016319999995,1.96,187004.46462719998
14906,2.54,21783.60134,2.38,133273.41386919998
16323,2.85,13656.131250000002,1.65,96365.42906250001
20254,3.11,14210.339510000002,2.6,128357.501746
18299,3.39,5188.659420000001,2.04,82995.7940568
7233,1.95,11158.8399,1.77,56173.176423
20387,3.21,17600.92113,2.5,144646.415085
8458,2.22,8932.489680000002,2.41,58169.039488800016
4958,2.69,15188.409810000001,1.67,69078.4840027
9518,2.5,10257.165,2.69,71901.10385
19596,3.75,23511.3075,1.93,165884.438475
7373,3.79,21336.123359999998,2.39,121609.25155039999
17301,4.88,36855.84376,2.74,259125.5794224
4905,2.37,17772.291090000002,2.16,85557.5809344
29250,3.44,33036.52504,2.75,257543.49394000001
12191,4.16,33246.545280000006,1.55,168739.79574400003
28877,2.98,14862.93774,2.08,146694.2459792
4435,2.81,23067.731170000003,1.69,97582.2780173
5100,2.45,4933.3886,2.85,36421.93471
23635,1.58,10357.90804,1.79,76599.7714716
19445,4.63,20161.06646,2.14,173497.1651444
12093,4.13,26809.73806,1.54,144850.5627324
26902,1.68,10149.44616,2.92,95130.6351072
5555,4.01,30915.239359999996,2.7,167577.174992
25977,2.21,18991.86042,2.04,134136.2860968
29502,2.59,17585.6597,1.79,143059.83026299998
22951,1.69,8110.335349999999,1.7,68795.43079500001
11033,1.53,13631.07141,2.73,81355.4577693
2066,1.61,11715.20686,1.97,49835.6312342
28230,2.03,13961.597019999997,2.35,118039.847037
8438,3.49,15208.37998,2.77,101992.5925046
6958,3.18,18693.98298,2.37,103819.14562260002
27268,2.39,15363.887950000002,1.85,124321.48860750001
9308,2.4,19689.4008,2.2,105034.68336
6918,3.95,16165.931950000002,1.82,89079.96004900002
20038,1.53,9888.78168,2.02,70411.0423536
10851,1.87,8636.43792,2.64,60364.441948800006
8125,3.95,21133.58625,2.24,121700.1557
7917,3.01,18464.474769999997,2.83,113013.5831391
28140,3.09,8372.15724,1.84,119101.6838016
22019,1.65,9761.022149999999,2.45,79767.8985675
19932,4.21,36351.95649,2.62,251859.75898379998
19696,4.91,38580.49685,2.95,287680.81940750004
18153,3.17,24589.42689,1.73,149263.5722997
1284,1.56,6017.11188,2.28,27756.2788464
18935,3.54,24583.86276,2.14,168807.0918264
22480,4.91,40545.527949999996,2.43,289993.48881849996
1576,3.27,21727.98261,1.78,87285.2942658
16132,4.33,18988.49189,2.3,151502.075127
18821,4.63,29201.710949999997,2.38,215044.72396099995
28994,4.6,41365.895599999996,2.08,302145.254048
29459,4.39,24340.262809999997,2.32,234474.9453392
7491,1.57,9095.88763,2.47,52419.4877061
8972,4.05,25693.4349,2.12,142193.55178799998
22655,2.14,18013.25312,2.4,127740.013728
17605,3.33,31594.653720000002,2.17,190374.3560124
21603,1.66,11796.813239999998,1.56,77857.63513439998
29636,2.41,21964.60022,1.8,154888.240836
19234,2.17,9000.296339999999,2.77,84669.19354179999
22706,2.78,14094.688959999998,2.77,130354.34633919998
25582,3.49,20446.38487,1.77,166364.05095990002
28772,2.64,16277.7384,2.35,146766.24204
12018,4.14,17305.79616,2.05,119842.99444799998
20923,1.95,13815.8904,1.88,94405.50475200001
9776,4.54,29451.20246,2.91,188988.4440786
20474,4.87,37614.19985,1.92,247156.043412
18044,3.01,20517.53256,3.0,156900.1028
10362,1.8,10763.604,2.65,68702.3586
17800,1.67,14246.425979999998,2.76,97538.98766479999
24287,1.61,5938.658880000001,2.38,65113.395894400004
24792,3.29,21635.58943,1.55,158372.02247650002
19583,1.96,13250.80344,2.71,100793.9642024
18189,3.62,26659.66376,2.81,194077.1626856
3746,3.39,14576.09826,2.8,82664.211648
18481,2.99,23473.649810000003,2.78,167462.2360918
16474,4.09,16397.35397,2.07,134115.8906579
3708,1.64,11574.66736,2.33,56199.429668799996
3563,3.01,22677.8818,1.8,96900.58084
23823,4.68,17315.40564,1.58,173480.7921912
6265,1.69,12159.06159,2.56,66033.1708504
21034,2.39,10137.9259,1.88,89606.412492
19687,3.34,22586.31914,1.63,147742.91847819998
11213,3.12,27041.405039999998,2.81,165053.71824239998
1361,1.87,9291.291350000001,3.0,49001.526750000005
11657,4.88,13758.794,2.58,119901.43652
29769,3.85,23761.9459,2.03,210371.29197700002
7383,4.34,31408.68416,1.9,154536.088224
22301,4.46,27922.78444,2.84,234608.73668960002
16971,1.99,11255.591240000002,2.01,78907.2108724
22896,4.16,19437.783040000002,2.69,186410.56245760003
29779,1.67,13816.133779999998,2.02,105271.78779559999
16581,2.82,12880.039799999999,1.91,97119.37561799999
2685,2.77,8051.8637,2.59,44395.504383
23744,2.42,14673.505439999999,1.98,115861.0316512
6711,2.63,21452.794280000002,2.65,117405.42340200001
17416,3.91,29875.981560000004,2.92,215086.3892752
24248,4.53,34850.331900000005,2.64,271548.980016
28331,3.82,26621.45394,1.99,214444.0212206
3796,4.97,46238.01231,1.58,184398.20406979998
6092,4.16,41890.27648,2.47,212592.25586560002
29903,4.27,36111.90239999999,2.01,272494.5386239999
9558,2.72,10380.920800000002,2.46,72296.66676800001
10222,4.52,18035.681399999998,2.29,123576.513206
27121,1.88,9913.73632,2.41,94707.0571712
22019,2.16,18693.19944,2.99,140840.1052056
16643,4.85,18178.925199999998,1.87,151070.99052399996
29618,4.04,26491.273840000005,1.87,222177.94976080002
10755,1.87,12753.110149999999,1.86,69338.855179
8569,3.36,23642.361119999998,1.65,115086.45808799998
26953,2.83,19632.425990000003,2.68,168156.7436332
18119,2.07,9959.660100000001,1.55,72863.12335499999
10038,2.21,12467.639860000001,1.81,69685.68786660001
18811,4.46,36919.50536,2.54,251511.61433440004
18271,1.79,10929.62723,1.77,73909.7846571
27555,4.94,36751.33254,2.07,285699.62343780004
5622,1.66,5247.660059999999,2.33,32054.888059799996
21919,2.64,23716.56144,2.49,164353.52086560003
3465,4.02,12305.78682,2.81,73120.1346042
1369,3.69,22926.23199,2.27,102946.6205973
25156,3.1,15439.0106,2.1,141283.54346
18705,4.82,32041.788680000005,2.46,233064.47751280002
16403,3.15,25266.487050000003,2.21,158041.3604805
10773,4.29,24542.87979,1.51,132361.6780629
11198,4.95,29626.5321,2.69,194378.535549
8685,3.3,31561.688399999995,2.96,185206.47446399997
5059,3.17,31066.0634,2.4,152727.70896
14184,2.02,17689.5238,1.84,96579.45139199999
2358,3.17,18703.5072,1.97,81727.78358399999
27398,4.38,24876.98088,2.77,238666.4387976
26947,3.94,28387.63696,2.96,246973.8593216
1571,4.37,27588.898129999998,2.36,127152.86584679998
28649,2.0,18896.796,1.68,126838.20927999998
6677,3.18,21843.257820000003,2.73,124551.4694886
10830,4.13,15748.235159999998,1.8,104571.19360799999
28754,1.54,8804.88994,2.35,82582.431239
2019,3.98,34744.5244,1.56,131726.12686400002
3978,1.5,13369.751999999999,2.2,62119.9584
1696,2.19,4321.4832,2.63,23722.707215999995
8597,4.69,22932.66486,2.9,152689.98781400002
9521,2.42,11111.82446,2.01,67599.23608460001
2901,4.71,38137.74606,2.75,194818.003785
3468,2.97,17537.600520000004,2.81,94655.81850120002
5067,2.43,16629.48873,2.72,90803.9968056
25054,4.09,37866.14434,1.82,247119.5313788
23837,2.44,17792.846,2.72,142144.51312000002
4436,1.82,15785.87556,2.01,71374.8809956
2341,3.77,30765.888010000002,2.01,132196.7809201
21441,3.43,26158.939590000005,2.1,180794.28231900002
26060,1.85,6611.328350000001,1.84,73598.500864
25828,4.45,18421.633850000002,1.7,183094.645245
10883,4.01,26922.430229999994,1.75,144599.94336249997
24711,4.87,40071.20738,2.78,311882.9412764
25464,3.38,27129.37058,2.54,209235.6624332
14195,4.56,32966.3148,1.69,186374.90161200002
11234,1.7,7733.692699999999,2.26,52043.330901999994
4744,3.32,18810.19372,2.92,108296.2331024
24152,4.6,28341.8374,1.97,223616.294478
13897,4.38,35153.79678,2.31,212381.72412179998
19263,3.32,14907.002519999998,2.11,125220.94035719999
17570,2.28,16287.464999999998,2.91,120031.05314999999
6702,4.46,23106.72926,1.84,118620.7603584
23713,1.92,17005.261440000002,2.53,122562.79432320001
20742,1.94,5967.19362,2.4,66495.13192799999
20431,4.21,30199.07517,2.52,222514.3297684
10279,1.71,4647.73896,2.28,37469.412748799994
26548,2.54,17551.57526,2.37,144132.3038862
3958,3.03,16370.07495,2.05,78291.5435475
29875,4.72,37298.072479999995,1.99,289829.3091952
14502,2.1,14413.1883,1.77,84791.919891
22124,4.15,36572.3481,1.66,225669.39404600003
4191,2.54,10324.033200000002,1.83,50186.18715600001
20279,4.5,30723.610500000003,1.77,207083.51158500003
26156,2.82,18812.06208,1.74,144117.0321792
13143,4.96,47337.20336,2.14,261165.3019104
21045,2.14,14143.598120000002,2.11,103166.48827320001
23826,3.46,15095.17036,1.53,135723.91137080002
11090,2.98,20216.33788,1.56,105018.3628528
23468,1.62,6693.93234,2.93,71019.2464362
19731,3.46,26260.604199999998,2.33,181977.676186
24146,3.63,20643.22557,2.13,172906.5016041
16146,4.55,15869.098699999999,2.74,148683.827838
12211,4.84,24872.092080000002,1.57,147894.6087256
15977,2.05,16399.237399999998,2.35,104089.53269
1819,1.75,13363.84175,1.89,55168.5944075
4258,4.74,43455.31038,1.88,188789.5242744
1572,2.79,20038.20129,2.67,97964.28002430001
12007,4.88,30451.47328,2.51,195930.30449279997
7963,2.42,14586.76054,2.34,82577.00074359999
25525,1.55,11296.47905,2.85,94351.6733925
29941,3.69,15357.337200000002,2.11,173600.945892
14803,2.91,29054.022000000004,2.01,159583.35822
2626,4.68,27882.316799999997,2.14,127722.47155199997
7323,1.86,3412.12722,2.25,28122.320685000002
26789,2.3,11151.4695,2.1,107335.72494999999
29357,3.73,25749.78644,2.72,231040.6019968
8727,1.6,5084.6624,2.76,38166.193024
29846,3.41,22535.881830000002,1.91,189890.1579553
10853,3.48,21786.70008,2.54,136680.0583632
10171,3.03,25814.01228,2.37,143625.3636636
26544,4.87,18080.91718,2.46,209910.1706228
10843,3.81,14973.513359999999,1.75,97462.5051
15432,3.83,37200.37636,2.14,213114.11813040002
21402,1.94,13629.316740000002,2.73,105986.5481802
15266,3.5,21584.461499999998,2.1,141927.29215
5118,3.16,22230.76748,1.91,103095.18084679998
20702,4.85,23540.905749999998,1.92,192685.05053999997
12247,3.61,22809.46371,1.56,125413.3608076
21633,4.76,38849.80624,1.66,245163.37083839998
4992,4.39,21481.964539999997,1.98,107413.09886919998
28525,4.97,22773.85208,2.86,252450.1711088
14306,2.25,14776.728750000002,1.84,88931.13840000001
22883,3.32,24514.59116,1.71,166920.6932036
5005,4.66,21806.63776,1.53,100300.73129280002
17326,1.59,6614.1297,2.8,59296.162560000004
20348,3.23,21722.060080000003,2.37,160649.44254960003
10669,1.78,19004.4014,2.8,110211.94672
1670,4.27,33300.85892,2.93,171304.13447559997
23673,1.97,10507.21564,2.71,96124.79566440001
26730,2.54,20301.07446,2.27,154579.7879442
29455,3.48,25118.768759999995,2.1,205490.35191599999
17466,3.17,16675.620160000002,2.93,137578.02738880002
20955,2.07,18534.89799,2.47,126227.84401530001
23643,4.07,22596.721400000002,2.02,187065.830028
27099,4.41,29915.376120000004,2.13,243057.0933756
10490,2.25,17202.4695,1.84,89659.98288
1957,3.51,18587.43315,1.74,76386.06998100001
19987,3.05,22894.355300000003,2.72,169021.707016
21026,2.23,12546.63339,2.48,103096.89758720002
14766,4.11,27221.47941,2.8,191351.361168
11458,3.45,28501.033050000002,1.6,142133.81898
17954,3.64,23460.40788,1.73,152859.8813924
29703,3.41,14161.484480000001,1.98,157649.9382304
29652,3.93,27796.34766,2.06,229385.5314996
10814,4.04,36910.3288,1.51,173243.814088
21625,3.16,15660.84624,2.04,131604.8188096
19895,2.16,17422.18848,2.37,119108.1636576
10008,2.05,9502.977949999999,2.67,64895.3070265
3682,3.52,26546.608,2.06,120739.86848
5279,2.88,17429.515199999998,2.46,92939.15779199998
18784,2.15,12092.442799999999,2.69,97099.15673199999
28239,1.62,1722.61242,2.89,54170.7547338
28717,1.55,7050.15795,2.63,77153.5813085
18859,1.52,10251.20072,2.71,76948.8353912
4784,3.39,26476.52376,2.61,138274.5345336
16288,3.84,18356.16768,1.88,133767.8505984
10112,1.66,14117.894959999998,2.22,76363.4367312
2745,4.95,21154.310100000002,2.95,118301.58499500001
29568,4.67,18088.778,2.11,212427.43757999997
25707,4.92,30809.68944,2.28,258343.9108032
25792,3.21,28787.19333,2.85,222410.20765049997
9640,2.35,5000.84935,2.06,42957.448361
13629,3.46,17807.232539999997,2.12,120522.13806479999
6151,2.9,19537.923499999997,2.09,97748.00711499999
27459,4.4,21346.494400000003,2.41,214957.640304
28323,4.89,23570.30856,2.02,233252.11041120003
11577,3.44,25568.75288,2.38,151816.01761439999
19631,2.0,17962.320000000003,2.4,118296.20800000001
15874,1.75,11734.547999999999,2.11,76008.49228
3626,3.98,24353.7792,2.61,126702.40211200001
7261,4.88,50803.77192,1.6,218327.258912
25673,2.15,19739.6187,2.16,137313.763792
18905,4.84,12119.510040000001,1.56,134645.6557424
3795,2.76,19119.96072,2.25,91734.03305999999
10307,4.62,24263.60706,1.93,142974.3157458
17071,1.78,9025.16426,2.86,74248.6783036
16432,4.58,37879.26556000001,1.89,222608.90302840003
14182,2.57,16116.05623,2.83,114288.2915909
9355,1.66,8740.51254,2.93,58620.026822199994
18579,3.8,18318.8842,1.92,142410.226064
26832,4.19,23324.896190000003,1.71,198961.44486490003
18443,4.07,36268.71017,1.54,203454.24400180002
1107,3.73,36686.16882,1.84,145003.9982688
20240,2.66,9210.44152,2.34,93811.7161968
20268,4.44,14980.879680000002,2.57,158452.5401376
25422,2.53,28638.60318,1.8,173144.352084
27089,1.94,15637.546540000001,1.53,107753.1992862
28860,2.49,13026.863280000001,2.97,136604.9105016
25685,1.63,7779.047859999999,1.61,69948.9127746
16899,3.39,29605.12425,2.06,177484.41445500002
1460,4.6,34814.400799999996,2.74,171736.259792
19105,3.7,25690.95,2.54,187325.413
21210,2.92,27735.7806,2.18,177868.762908
12945,2.29,16842.64772,2.75,109646.62667
29588,4.04,17795.6748,2.24,194989.18115200003
6880,3.39,21994.998000000003,2.7,126699.69060000003
13380,2.32,22376.67144,1.55,110478.78361199998
26083,3.51,32896.909889999995,2.54,240903.30090059995
23691,3.11,16308.27398,2.75,151143.311405
28902,2.89,31534.489320000004,2.79,234576.98384280002
29897,3.71,21947.66252,1.8,194318.98757599998
24967,3.86,22363.608659999998,2.74,202376.1250484
12566,3.4,24851.517999999996,1.6,132189.86479999998
9057,3.7,22473.230199999998,2.3,130145.78985999999
3481,4.53,20534.89317,1.62,90105.2432754
14320,3.78,31414.64634,2.44,193610.62974960002
20288,2.15,8331.87565,1.5,72780.764775
17310,4.34,24277.3958,2.12,175148.270696
10898,2.95,22177.72535,1.95,119751.11513250001
22078,3.28,33200.261679999996,1.65,193596.79513199997
15609,2.1,3599.9124,2.51,49014.504924
16876,2.89,21652.848150000005,2.75,151622.66871250002
1234,2.25,20869.555500000002,2.75,101906.888625
7020,4.08,23649.972960000003,2.58,136958.47615680002
24554,2.1,10383.4647,2.85,101923.20379500001
10950,1.61,7944.29706,1.52,45593.4256512
20432,1.95,10350.2685,2.68,88281.65658
5819,2.64,18499.68384,2.19,92875.83528960001
5885,4.61,41252.19315,1.74,181413.05238100002
11790,3.15,27475.172550000003,1.78,140994.65223900002
16094,4.4,33759.26840000001,2.76,231507.71758400003
19359,4.57,26171.08298,2.74,212521.5633252
21859,2.62,25018.08132,2.19,162096.3407308
24916,3.55,17584.665849999998,2.36,165120.94310599996
4905,4.03,32256.966300000004,2.84,175890.86689200002
7839,4.4,28292.849200000004,2.51,162092.34989200003
15673,4.83,25658.24961,1.84,174228.2685024
10138,1.77,6505.806689999999,1.61,41430.222150899994
15079,1.52,12222.9736,2.99,83912.718264
21143,1.94,7051.67302,2.37,71833.2310974
18793,4.85,28467.482399999997,1.57,192774.96216799997
16068,2.91,21970.427250000004,2.37,142768.64708250004
25369,1.86,13312.034880000001,2.3,104428.089984
28338,3.86,20712.246619999998,1.84,188919.70702079998
24208,2.95,18636.02025,2.27,150989.40646750003
1082,4.8,25976.630400000002,2.31,117152.87702400002
24506,4.77,41843.8233,1.78,275063.272074
5060,1.94,13422.489459999999,2.48,69949.1527808
12818,3.42,23343.2271,2.97,159853.398687
5023,2.21,12490.089039999999,1.65,56689.654996
25927,2.52,8291.76516,1.63,95435.14753080001
14400,1.86,9126.8247,2.61,68858.66186699999
29281,2.16,3024.4579200000007,1.58,74074.51935360002
27309,3.04,17775.02592,2.89,169939.2367488
21115,2.01,14111.19897,1.93,97898.1619521
19807,4.19,38387.728310000006,2.74,264949.16218940006
14466,1.65,7809.088649999999,1.57,51747.34648049999
26416,2.33,11084.24338,1.72,102782.6653736
28965,1.71,9357.7698,2.22,89019.93855600001
5723,3.48,11939.556359999999,2.5,73644.04362
14574,4.3,37898.0156,2.79,244199.69472399997
25023,2.46,12633.84906,2.69,120809.3320914
27220,4.82,22249.92494,1.68,213080.1237792
10689,3.23,21114.261290000002,2.59,131439.9293211
29149,3.33,18955.22913,2.98,191463.2110674
26791,3.54,17607.24492,2.28,170199.1482576
12365,2.92,25780.32084,2.14,142836.3282776
22478,3.97,36400.31068,2.95,269419.197866
13479,2.56,20451.089920000002,2.15,119378.263168
16044,4.72,31426.047919999997,2.08,203945.9555136
19931,3.36,36236.04096,1.83,205752.1968768
7422,1.77,15083.40015,2.12,75280.548618
17281,1.97,8531.88876,2.46,72095.7938696
28170,2.57,15809.90241,1.72,131209.7369652
5765,1.72,11952.563799999998,1.53,52108.35021399999
17623,1.62,14384.986020000002,2.1,87527.70268200002
26933,1.72,8515.363959999999,1.91,79619.8330836
5239,2.62,12207.60704,2.99,74642.13912960001
20044,2.2,19712.446600000003,2.75,137730.92135000002
26748,2.22,12726.780480000001,1.62,105451.50533760001
7052,2.03,13786.085249999998,2.04,70011.34440999999
22306,1.57,8795.11645,1.78,68265.960181
28917,2.05,18189.338399999997,1.51,123124.42778399997
24018,4.58,22210.02758,2.61,212390.6671438
8634,4.82,19441.40734,2.69,132796.08042460002
12313,3.17,22080.279960000003,1.8,122937.27384800001
8817,3.28,20390.60544,2.84,127610.29032959999
6110,4.69,22336.93168,2.81,136096.54138080002
1320,4.1,28004.0824,2.67,136191.064808
21172,2.13,13348.07313,2.8,109167.11102400001
18679,3.19,17341.3504,2.87,144038.386448
26277,3.31,5084.51748,1.99,107264.0947452
3012,4.52,27128.398159999997,2.84,144915.68709439997
25535,2.12,14116.155680000002,2.53,118080.3852304
14527,3.27,20374.89585,1.71,123094.1536035
6462,1.89,13792.41675,2.34,72072.268695
16843,3.94,20771.45148,2.05,150485.798494
7197,4.46,25408.63338,2.66,150502.8515508
18263,3.71,30970.11911,1.59,178938.4576049
23241,4.27,19549.076259999994,2.64,189946.78384639998
27825,3.15,27573.0777,1.96,196838.13769200002
14191,3.63,29180.212379999997,2.74,189827.5366812
6666,4.28,34133.09844,1.75,156529.59915000002
9278,4.25,24298.325249999998,2.21,141727.4493025
22511,2.58,19414.9386,2.55,146416.35063
7038,4.92,48140.67479999999,1.71,213228.86350799998
1135,2.95,23206.806300000004,2.79,114508.85217700002
16181,4.82,45848.003880000004,1.95,259092.035326
19955,3.29,21901.23719,2.84,171653.9379996
14046,2.59,23821.70889,2.97,154773.0331833
2461,1.55,11470.359600000002,2.88,59789.904848000006
17958,3.26,17496.42978,2.6,139026.65698799997
17858,3.04,13553.520799999998,2.61,116770.050888
20083,1.95,18211.562850000002,1.9,110186.94511500001
18189,3.42,16868.50362,2.83,143681.2524846
5322,1.72,17171.874559999997,2.98,94669.77530879999
6360,4.77,29263.93092,2.12,150904.5953904
13804,3.82,21048.834120000003,1.79,132506.36131480001
3279,2.61,24392.48058,1.9,103688.86426199999
8043,4.21,24840.831349999997,2.84,154090.653734
15722,4.38,18020.432520000002,1.67,134997.3473484
29239,4.82,36476.911680000005,2.36,299971.31492480007
5084,4.81,32204.878809999995,2.56,171308.28737359997
19059,3.65,36822.63445,1.97,215751.20876649997
2577,4.28,18235.08552,1.53,75399.4118856
19381,1.95,15341.352,1.84,96703.74168
15516,3.15,18100.3095,1.55,113131.49872500001
7869,1.56,6931.6494,1.88,39170.43967200001
25542,2.46,12417.38874,2.88,123430.1770512
20333,2.7,14027.3073,2.47,117601.163631
29342,2.7,22512.454200000004,1.78,164320.47687600003
10677,4.98,32780.098020000005,2.25,192486.87658500002
15165,2.85,23596.6719,2.99,160967.642781
10905,1.81,7535.41915,2.29,52064.9981535
23501,4.69,32888.32484,1.93,239470.8066212
27289,4.74,33911.32512,2.51,282289.9362912
23981,4.29,26148.82842,2.55,221855.65931100002
27836,4.95,18449.580599999998,2.82,226715.178492
29317,3.67,36809.32196,2.24,263664.9151104
14218,4.56,35229.99455999999,2.75,232176.55415999994
10170,4.57,24669.1799,1.82,140713.16721800002
5280,4.78,30297.996540000004,2.38,157943.6248452
18663,2.06,8157.544380000001,2.96,78907.2001248
8290,3.73,25847.120789999997,2.42,145165.97389179998
20296,1.66,9034.594819999998,2.3,72540.117726
15809,3.89,22982.93301,2.77,171125.60045770003
19314,2.23,10665.599400000001,1.96,85305.99362400001
12694,1.77,13335.010079999998,1.86,73941.5189088
5672,4.72,47141.46728,2.41,234665.7107048
3064,2.49,12412.714740000001,2.23,60135.143350200015
14388,4.16,27612.4784,1.85,166162.12184
28258,1.85,14326.9994,2.59,118038.227246
20304,2.45,7226.38035,1.7,76482.40729500001
29178,2.6,17057.936999999998,2.77,157229.15949
17877,2.48,17315.93288,2.53,122776.1359464
17694,3.49,20927.62097,2.12,147973.8583964
23330,1.86,8844.02658,2.03,79035.2271174
24637,2.4,14766.912,1.88,116424.41855999999
9335,3.32,15823.100079999998,2.68,105044.30837439999
22824,4.22,17348.00222,2.9,181322.49087799998
6785,3.03,17819.80572,2.43,99500.28933960001
9312,3.51,23161.82661,1.59,115836.07752990001
16332,3.81,27190.32408,1.69,162557.2158552
16699,3.71,16328.32215,2.7,138696.40410500002
13426,3.51,20591.94501,2.84,146790.2738484
20482,1.6,6769.3488,1.59,57073.162192
28496,3.04,21231.12592,2.54,183017.1516768
9027,2.31,8548.34211,2.79,61798.9287069
26139,3.47,24592.139840000003,2.68,205793.54445120002
11445,1.73,14562.141789999998,1.68,73388.53178719999
22178,2.08,8850.24192,1.51,77194.58913919999
8183,1.64,9941.2946,2.88,61933.63764799999
20767,1.59,12911.37399,1.66,80275.1588034
17540,2.89,20887.290040000004,2.07,135701.87046280003
17679,2.15,13423.439,1.81,89153.15259
10135,1.95,17002.562850000002,1.73,83182.80943050001
9708,2.9,23414.9364,2.82,141013.193448
9531,2.81,21555.672980000003,2.19,117100.3797862
5867,2.46,15454.32516,1.88,74395.60162080001
22292,4.74,19838.6775,1.84,181844.60160000002
28530,3.17,15361.084560000001,1.83,149273.0538648
11169,3.96,14053.905360000002,2.1,101850.25197600001
6173,1.68,7257.497519999999,2.89,45859.80287279999
19863,4.33,14727.022799999999,2.74,155812.878072
2602,2.27,24434.511540000003,2.75,121970.46981500002
8237,2.15,16651.68765,2.01,84482.8174765
14140,3.42,42001.81344,1.88,211325.8361472
24964,4.95,26953.6311,2.5,244863.13994999998
23057,2.82,22057.898999999998,2.96,174427.91904
13410,3.73,22469.47524,1.84,136302.0849216
8925,3.61,14997.92189,3.0,107208.85944999999
15277,1.72,9748.285759999999,2.8,73068.211648
19943,4.65,38243.832,2.67,271333.64544
7943,2.0,13351.134,2.36,74096.94424
28065,2.88,5207.39712,2.14,102385.8240768
21850,2.77,13737.651570000002,2.4,120970.16690800001
17193,4.44,26544.753120000005,2.78,203220.83991360004
1717,4.44,20407.58088,2.95,108641.00535600001
10338,2.96,26727.938639999997,2.6,153548.997744
27456,2.52,19165.06116,2.35,152557.136046
29691,2.62,21837.582100000003,2.16,168634.761536
11014,2.34,19202.987699999998,2.57,113530.41378899998
15570,4.69,31014.013240000004,1.58,184053.46739920002
27257,4.19,30878.64076,2.39,249764.0629364
12502,3.71,13014.46482,2.3,102344.618726
24107,4.73,13897.194080000001,2.95,182817.22069600003
11485,2.16,8849.157120000002,2.73,66664.11317760001
26706,3.2,28856.543999999998,1.62,189919.88928
22987,3.89,45626.92643,2.94,314816.4465642
18825,4.83,34642.16553,1.91,226375.61722229997
25273,4.21,22380.66312,1.75,190326.8167
12257,2.6,18641.485200000003,2.65,118551.10618000002
11673,4.01,26111.77665,2.79,171884.1401535
23109,4.53,38045.44962,1.56,240125.5706472
18452,3.54,19536.7644,1.55,134675.59362
28680,1.85,9801.66445,1.81,90402.34155449999
21057,1.81,12258.67207,1.6,82244.389452
29370,3.12,13999.137359999999,1.59,141891.3031224
12218,4.88,37091.88448,2.62,230988.34629760002
23249,3.98,18289.57658,2.5,174834.11461
20325,3.59,18050.92926,2.77,159069.6825702
13668,4.38,24733.28184,2.06,160282.9642704
1057,4.78,22544.444580000003,2.75,112138.57175500001
4149,2.38,8891.756159999999,2.79,52466.13200639999
2016,3.34,16512.42226,1.95,71957.507927
10851,4.08,9408.93696,2.23,84071.8833408
5682,4.84,45140.04704,2.15,214832.07521599997
16496,2.33,11523.401780000002,2.23,87179.66952940001
8289,3.31,26680.88721,2.16,138429.0807936
13613,3.54,10293.073919999999,2.02,89568.17715840001
3647,3.66,17631.3912,1.75,79465.737
13681,2.81,12361.855970000002,2.48,93824.72474560002
11414,3.53,24537.2771,1.95,137213.664545
3745,2.7,9013.123800000001,2.8,53374.49424
5609,3.83,35923.37776,2.27,174875.2930352
2576,1.77,9004.16346,2.4,44177.839223999996
13354,3.48,29816.53908,2.27,173788.5418716
21290,4.25,11973.15525,2.52,144601.16173
2794,3.78,24359.82822,1.69,100449.0861318
11249,3.86,24957.320219999998,2.94,166710.30188679998
18811,3.57,15680.64309,2.49,137561.35747410002
7013,2.54,19957.65376,2.58,109219.0742208
7685,3.78,13679.22654,2.03,84176.5829562
11420,1.81,7606.40373,2.19,52541.0316287
29774,2.93,15724.067680000002,2.25,154065.10764000003
7465,4.98,26440.82196,1.52,130247.39329920002
24225,3.16,14743.1222,2.3,139946.42546
8021,1.61,4505.6510100000005,2.07,31251.809610700002
27268,3.04,13165.51648,1.52,129237.3380096
3448,2.97,12508.416360000001,2.67,68654.86440120001
10357,1.98,8134.93494,1.68,50443.4205792
6911,1.97,12166.19598,1.78,59602.890804400005
17618,2.96,17871.91168,2.71,136325.9840128
25543,3.36,17235.345119999998,2.94,170967.0848928
13783,3.53,21449.93204,2.56,146465.6801024
14766,4.7,33947.0284,2.73,229969.644332
7192,3.04,13932.66048,2.03,78012.3017344
19818,2.04,18831.16248,2.89,132513.1045272
26748,1.96,11258.64768,2.23,100050.1596864
9303,3.77,13520.13611,2.86,100780.1714946
17873,4.68,19693.88928,2.01,162618.1360128
4746,3.11,20317.10441,1.96,95215.7934636
3568,2.06,14686.658760000002,2.82,78139.7752232
2371,2.46,20159.07024,2.53,97153.2481872
