Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
14496,4.51,24415.05187,2.23,168652.6294101
23091,4.44,24735.453120000006,2.79,221006.86044480003
3872,2.24,19881.874880000003,2.5,98141.71696000002
22319,3.15,6564.288149999999,2.73,101353.9329495
9779,4.67,31389.86733,2.17,176563.6767661
23073,4.79,38978.93156,2.16,272672.0252896
12023,3.68,26710.279039999998,2.01,151352.85895039997
17242,4.82,23721.35526,2.17,182024.4914342
14722,4.17,33002.39748,2.8,219802.247904
18029,3.54,24277.316460000002,1.78,155590.9162188
17183,3.01,23213.07485,2.29,151304.9211065
24804,4.72,16201.494399999998,2.49,189819.58985599998
12315,3.52,31850.290559999998,1.73,162150.38378879998
14573,4.93,25492.04893,2.86,195736.2477998
2971,2.88,10702.90368,1.66,47729.10746879999
5588,4.89,17225.65092,2.86,111041.9834712
3021,2.78,17013.839079999998,2.92,92106.46827359998
19996,4.7,22594.122,2.14,187520.86508000002
4560,4.85,23306.267600000003,2.58,128858.70560800002
1304,3.09,11514.433860000001,2.79,59183.4981894
12782,4.64,32172.2984,1.6,175128.75423999998
28763,2.22,13380.526080000001,2.48,123798.61683840002
16595,2.61,17562.522960000002,2.82,127964.31066720001
23227,4.31,34506.69182999999,1.86,233304.20046379993
14989,2.89,28341.961230000004,1.96,155552.37647080002
23705,3.68,17814.79536,2.6,169182.458656
3326,4.91,27100.33747,1.72,117143.9153884
12796,4.19,37243.37646,2.84,233873.1820664
8629,2.01,9640.9248,1.8,53979.80424
29353,4.53,26341.487940000003,2.94,263096.0404236
5422,3.27,25943.09436,2.57,136289.8812252
1950,3.88,21469.45232,2.11,95805.4490352
2580,4.53,26392.43685,2.45,129133.74398249999
2809,3.22,30101.30382,2.29,138179.57338780002
18874,4.18,22007.411579999996,1.69,160100.66873019998
4088,3.43,16062.535650000002,2.42,85018.247573
14180,4.4,46214.92040000001,1.79,237546.54831600003
6619,2.36,26051.06768,2.22,125556.3456096
14203,3.04,22239.49088,2.39,140808.4849632
28840,2.51,13199.26672,2.84,136272.85092479998
3599,4.96,58311.8184,2.79,297164.650136
24503,2.1,15471.416100000002,2.39,119375.81667900001
2933,4.62,26104.838760000002,2.33,126584.4118308
26983,2.63,16290.60398,2.85,149974.719303
6611,4.61,24270.86169,1.83,123434.1102727
10561,1.73,7670.935909999999,2.84,55397.859804399995
15817,3.49,19549.933,1.59,125385.58947
9410,2.78,14901.550599999997,2.74,96793.14984399999
21766,4.18,21950.0369,2.32,185806.039408
27535,2.66,14845.037060000002,2.1,134107.75194600003
9271,2.98,28703.5239,2.08,144737.957512
10908,2.33,16333.696100000001,2.87,104960.74000700001
22002,1.93,16575.144940000002,2.22,112410.9716468
23175,3.88,20025.9798,2.52,180436.42869600002
26638,3.99,33615.42282,2.61,261252.7192002
19372,3.43,19543.79014,2.1,146575.49957400002
13548,2.05,8919.687349999998,1.8,61668.21192999999
7744,1.97,1244.72677,1.65,19798.932710499997
9401,4.61,23624.11096,2.8,156734.342608
23334,3.64,22400.40712,2.83,193129.72638960002
19240,2.0,16549.132,1.9,103021.61480000001
22084,4.19,30695.01401,1.75,207638.2625375
16249,3.55,21465.703349999996,2.32,150415.788472
20196,3.87,42653.32497,2.68,277776.0808596
7991,3.17,17058.35011,2.4,100388.210484
12073,4.47,38676.55878,1.77,199776.9366006
9349,2.26,11782.95748,2.6,75330.34440799999
13125,3.88,20195.72592,2.75,146854.69812
24781,3.69,16748.19783,2.92,173843.0233236
5894,4.19,19094.99063,1.92,99548.2232696
4978,4.04,13024.123720000001,1.51,65825.7942572
17774,3.88,23118.06432,1.65,153344.054768
20880,2.96,26831.35512,2.55,183887.46579599997
17760,3.07,16249.72797,1.51,111559.7451747
28249,3.35,26464.289800000002,2.58,215840.59728400002
16076,3.51,18947.4363,2.8,147374.45424
12661,2.05,11944.792399999998,2.84,83767.84521599999
17430,2.51,17132.90609,1.73,107655.0397157
1063,4.72,25270.101199999997,2.1,108624.77492
4445,2.28,7827.041639999999,2.12,42382.0115568
28646,3.08,21667.71376,2.16,178367.3692416
7060,4.25,26052.0495,2.87,156878.481065
15331,2.3,12294.4223,1.59,79398.276057
10818,2.57,11466.48933,2.67,81350.7651711
26514,2.72,26973.878240000002,2.98,206447.99363520002
19734,4.95,29361.890249999997,2.88,240969.32442
18404,1.86,14983.3323,1.6,88171.43628000001
10353,4.5,27190.309500000003,2.09,157796.865855
23736,1.69,11353.24086,2.45,90635.761827
22109,1.69,11154.22308,2.27,84992.74255160001
24177,4.03,19076.60547,1.6,166109.089692
21136,2.18,10806.907460000002,2.97,99786.81007620002
26845,4.52,35951.30707999999,1.87,260470.9583996
1295,2.09,16592.526719999998,2.15,71565.53588799998
22200,2.3,16535.85,2.71,128943.85349999998
2473,4.7,21287.5173,2.04,97624.669892
19191,3.85,23037.8148,2.43,175942.869564
7429,3.05,17324.122,2.44,99577.55168
9923,1.85,13200.5159,2.27,74723.752893
26665,2.45,16561.262550000003,2.29,136377.06633950002
21521,1.9,8941.2822,2.51,81215.082722
23726,4.78,35514.36752,2.72,281038.0946944
16664,4.92,27830.97384,2.81,215853.86417040002
21637,1.91,6747.3767800000005,2.72,73174.2884016
5562,1.84,16998.15368,2.34,84006.0669712
8547,2.54,31064.74102,2.71,168024.3102042
13743,4.37,28052.49395,2.23,178718.9594085
23794,2.1,10170.2643,2.02,90851.86248600001
10524,4.44,32985.301680000004,2.54,196479.82962720003
26510,2.92,8465.64356,1.73,108986.0504788
8182,2.46,8847.21042,2.33,58436.1411186
24606,4.81,23492.35265,2.04,213263.964706
21059,2.87,20653.306380000005,1.6,134791.23296800003
5689,2.66,12190.194800000001,2.24,66819.16595200001
1115,1.76,14269.63296,1.75,55473.5236
11414,2.13,9787.611990000001,2.64,69726.3396336
24912,2.41,17036.938290000002,2.9,143518.91762100003
2044,1.64,15389.576319999998,1.95,64140.986464
25301,1.54,8655.3544,2.95,81807.54428
10989,3.84,17587.66848,2.88,128025.5821824
12866,3.89,22840.96357,1.96,140498.95573719998
3122,3.83,18933.47478,2.9,104731.286422
21936,4.71,13357.58355,2.68,165832.051014
17416,2.5,18639.4,2.28,123316.632
23060,3.83,14860.35021,2.6,156677.410966
13341,4.97,10011.81153,2.3,109355.55957899998
11621,3.22,24903.87284,1.88,134046.6466192
10140,3.6,22736.966399999998,2.47,138138.23980799998
17601,2.05,10511.703,2.35,81807.95805
26450,3.21,24308.976899999998,1.61,172659.906609
6764,2.79,13664.800620000002,2.57,81319.6988334
26782,2.06,12374.708400000001,1.7,100957.34108000001
13068,1.8,3735.9449999999997,2.01,38503.53945
6267,4.73,26586.20899,1.84,131733.9525216
8900,3.65,27216.177549999997,2.87,165027.78466849998
22740,3.99,34367.99268,1.94,226142.49115920003
2222,4.21,35767.14539,2.54,171737.46007059998
19243,2.32,16529.46872,2.89,125472.86204080001
28309,2.25,18261.639,2.77,150803.26803
24858,4.37,53569.867869999995,2.16,331480.1103392
17793,2.7,24775.1109,2.69,164236.37012099999
14744,1.75,14233.189249999998,2.54,90420.67919499999
24610,1.58,9206.84644,2.19,77460.4865836
11041,4.03,18177.77039,1.86,114661.42370540003
23302,2.09,14096.297599999998,2.46,111570.66729599999
18250,4.99,21239.06175,2.14,178997.215645
25830,1.64,4353.9933599999995,1.55,57817.876427999996
3746,4.47,23239.833959999996,2.69,125739.44127239998
29544,4.33,38550.617849999995,1.87,277116.4110795
5490,2.11,12028.00436,2.1,60898.71787600001
9301,2.4,8938.3392,2.0,58075.7568
29304,1.58,15767.07912,2.4,115675.468128
25881,3.67,14720.43606,2.43,160194.8017458
23610,4.27,36009.96895999999,1.76,236212.18328959995
17011,3.71,21536.59081,2.14,152272.29595340003
18946,3.56,17589.68588,2.23,141852.1312724
21565,2.45,16687.839350000002,2.84,133603.39245400002
2211,4.68,20820.62268,1.92,91964.3209056
4334,4.65,28591.65495,2.94,161395.87545300002
21751,4.24,25766.556320000003,2.7,213327.054704
18860,3.18,19577.47284,2.8,153946.669632
4863,1.71,7552.3859999999995,2.7,43811.9442
28720,1.86,6248.205,1.72,76662.52260000001
26155,3.58,31339.688739999998,2.07,221187.4331718
7601,1.86,7665.43944,1.58,41580.133195200004
29153,1.97,15352.379420000001,1.87,116845.11835539999
24075,1.77,16291.50126,2.8,120811.956048
2421,3.56,28463.78776,2.91,148375.9579016
22678,3.07,19466.206879999998,2.59,158971.34957919997
10495,2.48,19807.526879999998,2.09,107040.38493919998
18592,2.24,17707.795840000002,2.99,130007.98124160003
11102,1.99,19697.22895,1.56,92215.115062
16918,4.91,17076.739410000002,2.44,158888.10298040003
24263,2.1,15307.3389,2.13,114171.60965700001
29780,1.65,3571.2963,1.96,63279.333348
27488,1.82,9331.75698,1.7,84555.66082599999
9555,4.86,24277.92102,2.61,158358.51590220002
7277,3.33,24824.843640000003,2.41,133709.9704524
5064,3.03,20233.870349999997,1.56,87376.49844599998
28075,3.28,21868.314319999998,1.84,176060.32698880002
3591,2.08,11310.18304,2.63,59835.4274752
17616,1.93,10887.83638,1.94,76896.9553372
6415,4.16,15440.13536,2.56,97093.4172416
11491,3.82,11679.306199999999,1.51,84889.984762
17717,2.71,23118.96393,1.81,136096.3225733
12637,3.93,27703.64682,2.4,171559.456008
1381,3.39,18572.61333,1.83,75814.6990539
4359,2.51,20754.66039,1.59,85450.3208001
13333,3.08,19639.10256,2.7,133369.422032
24762,4.64,19230.763039999998,2.18,195280.2695072
28867,2.03,12096.392419999998,2.95,118477.15247899998
29520,3.54,18998.81892,2.18,183915.86308560002
8393,2.18,15760.530180000002,1.75,77398.72817500001
27129,2.14,11450.277580000002,1.75,100994.60092500002
26764,3.0,8369.664,2.86,120968.56704
17821,2.89,14342.885040000001,2.69,118770.8208376
4348,2.97,11170.172970000001,2.53,63514.4435541
14987,1.97,14475.636830000001,2.16,89743.03921280001
14581,1.65,14191.131899999998,1.67,76140.104073
5732,4.56,28456.684559999998,1.59,128297.4175704
12133,3.0,18315.203999999998,2.39,116802.74556
28202,2.01,23710.056479999996,2.33,159350.5645584
9552,3.33,11169.17298,1.68,72910.71656639999
20283,2.3,15478.7562,2.99,123889.893438
6940,4.34,22599.734080000002,2.44,130462.41931520001
25888,2.11,2313.96315,1.81,63439.8796015
6815,3.06,17544.9537,2.51,99981.64118699999
19366,3.08,12115.00444,2.97,119858.8520668
11248,4.84,20619.46964,2.57,148671.2962548
18696,4.54,18971.23444,1.6,153176.28398399998
29075,4.14,31546.6965,1.72,237724.21097999997
22463,3.55,24277.4702,2.3,184136.77185999998
7456,3.43,29196.101690000003,1.92,140022.7986248
22947,3.55,17420.86175,1.98,150796.879765
9872,3.27,19608.73158,1.72,105225.9214776
1577,1.62,9093.82302,2.06,39475.6614612
17806,4.53,14468.78376,1.57,132314.7380232
19273,2.69,11161.2135,2.7,104302.07345
6169,4.38,36457.131480000004,2.2,180140.17221600004
22945,1.76,13052.341279999999,2.81,103164.96155679999
13853,4.11,16420.97481,1.86,120320.7927666
15938,2.45,28164.026450000005,2.45,164378.01770250004
2595,2.52,19128.816,1.57,74829.27312
21043,3.65,27657.0793,1.76,180797.568168
18879,4.07,33647.719710000005,2.89,241374.8793819
1578,4.2,24261.1824,2.6,118229.03904
14218,3.7,23646.485399999998,2.89,168237.91360600002
12449,4.78,8739.804580000002,2.14,95689.01096120001
26432,2.94,27674.02302,2.59,204733.8456618
25678,4.81,33988.1334,2.22,266941.102948
17427,4.74,19314.0543,2.38,167199.53783400002
9515,4.73,34839.41571,2.62,205964.0505802
8356,1.98,4438.534320000001,2.35,35852.504292000005
11838,3.61,32443.40212,2.02,173157.65652239998
2117,2.27,16529.200220000002,2.58,80509.32700760002
3873,2.33,22851.929350000002,1.88,97689.575878
6849,5.0,45366.82,2.0,215712.28
26137,1.53,11169.27693,2.71,92596.9043403
9112,4.24,30623.790080000002,2.89,188385.21349120003
12158,3.58,37730.82288,2.75,222747.04868
2134,2.85,11346.591,1.53,46135.36623
26227,2.88,21338.593919999996,1.74,155340.10126079997
4985,2.26,13340.513319999998,2.05,65295.178945999985
26276,3.99,13874.05194,1.54,153955.3838676
1036,4.82,24043.085440000003,2.69,117755.59071360002
16676,1.99,13255.75019,1.52,79845.4806688
5880,3.71,14008.05847,2.21,80788.72615870001
26018,1.68,10505.826239999999,2.43,90251.05024319998
11823,2.31,20392.56219,2.67,122544.39542730001
16778,3.2,16900.806399999998,1.98,120954.809472
5995,4.08,20067.834960000004,1.6,96703.80585600002
7540,1.85,5448.4498,2.13,36451.097674000004
22772,4.58,26635.251060000002,1.78,204977.0090068
24014,3.72,19141.892399999997,1.98,165516.81175199998
25810,3.31,9940.75088,2.91,134240.1868208
29985,3.03,16562.52843,2.21,160582.79469029998
21564,3.03,8211.64239,2.53,102537.6600267
6376,2.13,12436.80588,2.3,67059.145284
11845,1.64,5326.044319999999,2.45,43126.697223999996
9510,2.3,5759.901499999999,1.68,43069.43752
19548,3.69,31813.94754,1.93,197160.9338322
4339,4.47,20836.17639,1.67,95864.09735129999
15820,3.83,25768.94089,2.36,172943.1822804
9605,4.8,28508.0448,2.12,163557.144576
14981,3.97,52742.053439999996,1.71,255147.5882624
13757,1.59,7314.30528,2.25,52959.42744
22590,3.18,17275.006559999998,2.65,152164.98050399998
3113,1.63,7573.910729999999,1.77,33627.83345209999
11678,3.94,13665.4369,1.86,98759.906434
15766,3.48,28639.161119999997,2.16,174004.5902592
21262,4.87,34234.83379999999,2.13,244935.80359399997
3282,4.26,31584.28752,2.6,159269.042592
7710,3.48,16960.51428,2.17,97556.14454760001
12358,4.45,30384.61335,2.04,177746.93793400002
25777,3.09,30287.70723,2.3,209888.07108899998
24943,2.82,19186.617299999998,2.93,164929.28328899998
16171,3.92,24208.37552,2.08,162160.49212160002
24276,3.94,4100.49196,2.08,112377.4471968
29944,4.61,32983.11168,1.79,263047.83326720004
26925,3.7,30469.792299999997,2.33,231556.700659
20666,1.63,5673.961539999999,1.92,55927.5092368
11671,4.69,35294.57155,1.86,190974.03618300002
2859,4.06,22371.192759999998,2.48,111830.48356479999
3657,4.33,24973.05417,2.56,129711.9370152
10547,2.91,14276.395980000001,1.73,83942.7270054
28398,3.37,29089.297430000002,1.67,202458.98156810002
28242,3.47,18927.836760000002,1.93,172386.1384668
5868,1.97,20433.365990000002,2.38,101058.10303620002
16162,3.49,21424.998320000002,1.77,137177.6236664
11829,1.99,14439.62507,2.92,94582.6653444
10450,3.45,12361.005000000001,1.65,81170.16825
10191,2.42,6895.44878,2.65,56726.05682699999
8110,2.47,19150.651,2.99,115593.44849000001
25210,4.93,40768.2406,2.98,327311.13818799995
25504,4.84,36859.90572,1.87,266087.1951364
17105,2.04,13887.76716,2.91,103083.13675559999
16072,2.97,18694.899630000004,2.07,123822.08149410001
18344,2.92,15842.84836,2.89,131036.00848039999
26243,3.28,18171.819919999998,1.76,154403.08289919997
19762,1.52,7835.59848,2.62,66238.7049776
7463,4.2,28800.5592,2.8,169587.28416
10215,4.48,16901.48096,2.25,117594.49408
25941,4.01,12081.98965,2.67,160446.30166549998
27300,2.27,16543.42631,2.53,136912.7211843
3431,2.45,7883.6075500000015,2.25,41911.28208750001
23944,2.49,18441.726840000003,1.91,131727.7119444
12734,1.54,13739.78298,1.76,71271.9440048
1042,2.06,14491.980520000001,2.06,60983.9609112
4593,3.45,18522.6084,2.99,108273.665916
9076,4.9,35835.2582,1.76,179212.970832
1133,3.61,22609.198959999998,1.92,92718.18992319999
22070,3.15,31993.95465,1.97,196536.4999605
16024,2.24,19787.523840000005,2.11,117220.48298240002
14436,2.61,12151.19952,2.49,92236.8458448
21838,3.96,17209.81944,1.87,153080.4812328
23857,1.85,7327.7168,2.58,77696.392944
21721,4.2,45586.52700000001,2.16,280868.15232000005
12730,2.22,11839.331040000001,2.76,84615.81575040001
6782,1.54,10649.384900000001,2.41,57408.067409
4754,3.67,13132.052720000002,2.21,72733.12195120001
26826,2.03,13948.21323,2.3,114434.096889
3456,1.95,13330.9956,1.78,57130.363368000006
23334,3.05,24800.0563,2.5,182768.95335
13040,3.95,31189.788550000005,1.6,163791.23878
9230,1.59,7901.16315,2.28,48492.678282
13335,3.15,21378.867299999998,2.83,145265.179059
28370,2.46,19564.382459999997,2.24,152743.18163039998
2066,3.37,19829.120440000002,2.57,97581.50041080001
17171,1.87,11379.34083,2.28,80813.3487524
7101,3.23,31256.193199999998,2.45,162026.28973999998
19509,2.99,11211.38772,1.73,100150.3861956
9438,1.75,10387.552,2.5,63260.484
15532,4.78,15519.508020000001,2.05,137096.967481
2540,2.3,13310.2817,2.05,59748.640885
19210,2.64,15270.596880000001,1.83,109200.7860504
25620,2.58,24353.394,2.17,167653.25298
11086,2.33,4064.35647,2.94,45908.3009618
11715,2.11,18555.90337,2.41,106550.1838617
5074,4.1,23647.6069,1.76,109718.401944
2804,4.05,22843.093499999995,2.22,107754.05456999998
14729,3.26,13151.635439999998,2.63,108908.61208719999
11048,1.77,9523.500929999998,2.54,62791.65422219999
16110,2.92,13990.306919999999,2.5,109997.58114
4832,4.11,30095.392800000005,2.73,162210.72794400004
4809,1.67,12267.617929999997,2.8,66915.59606399998
6124,3.46,15061.50802,1.73,77368.4649146
2405,1.58,6883.5765200000005,2.54,35051.3374008
29285,2.18,16226.910660000001,1.94,127775.32800040001
1498,2.51,19002.92135,1.94,78631.490119
6207,2.22,13265.885280000002,2.5,73476.02376000001
2969,3.67,22053.03734,2.59,112119.67139059998
12894,3.1,28977.6034,1.51,141682.78793400002
27857,1.93,9346.52873,1.77,89000.42331209999
23228,4.92,42523.06308,2.09,288201.08799719997
11562,2.22,14909.397900000002,2.51,92909.02452900002
5920,4.95,44156.326499999996,2.39,223150.27333499998
14810,2.7,13061.7873,1.87,90536.116851
10860,3.3,19633.567799999997,2.83,130668.132474
3430,4.9,36138.3624,1.56,145459.570144
27907,4.13,23564.284939999998,2.78,227893.1920132
19958,3.47,13054.934630000002,1.75,118210.26486250001
9147,3.95,10051.130500000001,1.86,74928.01373
1458,1.79,9041.98452,2.8,46011.345696
27412,2.58,20186.7069,1.87,148845.515703
13927,3.56,32509.072719999996,1.55,164987.328156
3853,3.51,26614.859309999996,1.91,117588.12990209999
22395,3.48,9766.4112,1.5,112117.03920000001
9197,3.21,25179.0795,2.25,136533.457875
20513,2.05,8212.289749999998,2.69,80567.28892749998
9281,2.13,17162.43879,2.24,92537.2704696
18321,4.1,25078.420799999996,1.97,174677.43057599998
16233,4.02,36149.536439999996,2.85,240581.911734
27722,2.47,11049.256010000001,2.57,118968.4399657
10413,2.14,9655.84264,1.9,59941.606296
21626,2.57,21697.15304,1.8,138028.001552
15797,1.65,8229.8139,1.99,58902.007461
5681,2.61,19370.657880000002,2.19,95990.4665172
26276,4.26,32513.66616,2.94,272553.2708304
10847,3.65,18273.10085,1.91,111039.3743235
15832,3.04,16198.91056,2.66,123616.2032096
15853,4.97,25721.52429,2.63,197880.0674627
26958,1.97,17250.04102,2.42,129352.44130840001
9013,3.14,15081.30068,2.65,98428.868162
14020,4.49,36237.02992,1.61,193765.4780112
17217,2.46,14924.10906,2.81,114138.78457860001
12645,2.3,12713.896299999999,2.5,86296.03335
7974,2.09,9617.99608,1.86,53791.124868800005
10473,3.79,10061.714740000001,1.64,76317.3116536
14993,3.19,15571.614959999999,1.64,104508.3484544
1771,1.98,12627.016380000001,1.93,53130.75437340001
11345,4.26,26756.3145,1.91,152946.88969500002
3199,1.55,16300.185950000001,1.5,62009.100825
24448,2.63,8418.30651,2.06,98476.5644306
10977,2.16,17931.397680000002,2.6,106194.74932800002
14285,2.77,8915.10373,2.3,77904.396039
8294,3.26,27624.095739999997,1.54,124827.73891959999
17744,3.01,17603.95189,2.17,126817.91938129999
21283,1.88,4119.2116000000005,2.91,60237.368956000006
19978,2.79,13003.364160000001,1.94,106971.8747904
3218,3.88,24246.29072,2.39,118927.05626080002
26197,4.91,46006.081340000004,1.89,307590.92641260003
16311,3.72,29855.08692,1.81,174424.8011652
10732,4.29,25589.5926,2.15,152237.08929
5307,1.82,13893.57606,1.78,62176.4575068
28836,4.35,36317.75414999999,2.72,296856.399588
9632,3.82,29778.3134,1.84,151142.963456
5318,2.99,10966.790770000003,2.09,60754.99424930001
7779,3.91,2356.24811,1.9,39605.257629
6192,1.74,12429.787439999998,2.24,63476.3787456
7625,1.81,14790.01318,2.81,84941.2133958
9257,3.51,24391.969289999997,2.09,132255.22439609998
21569,2.42,13699.73374,2.46,113297.79248039998
24034,3.45,11706.83325,1.81,127520.33468249999
19533,3.44,14304.789359999999,2.79,135713.46103439998
22787,2.44,20122.619,2.45,145145.93455
14616,4.87,33949.95828,2.86,236176.71724079998
4471,4.23,23794.215300000003,2.0,114089.19120000002
13827,1.68,7176.573599999999,2.17,53155.671912
1267,4.37,35052.626520000005,1.96,144345.19101920002
12792,1.92,6780.50688,1.64,49241.6850432
3325,2.33,16127.621579999999,2.59,81773.03305219999
1613,3.36,17143.976639999997,2.39,80681.73744959998
27418,2.7,18156.949200000003,2.76,160455.67819200002
11894,4.91,42644.538219999995,2.07,231962.81055539998
20955,2.3,16465.3711,2.02,114387.291822
26914,3.18,20628.869880000002,1.81,164182.5142428
24873,2.75,9780.26775,2.05,108010.8343875
2358,3.27,20321.6439,1.5,78836.41365
11706,3.96,23765.702400000002,2.64,156628.619136
26459,4.32,34024.56192,2.14,255164.56634880003
17897,4.76,26244.498,2.21,195679.05657999997
7322,2.37,11272.51158,1.69,58948.707730199996
29672,2.43,23012.794980000002,1.93,162543.2442714
25348,2.7,14711.695200000002,2.97,141556.72514400003
11836,3.97,26546.7945,2.49,166184.02730500003
9973,3.47,-1636.09112,1.84,28323.720099200007
12286,3.54,23159.402159999998,2.01,136361.6426616
5094,3.66,35401.41954,1.87,155647.5336198
14626,3.09,24357.753119999998,2.11,145304.70532319997
20830,1.73,13844.978939999999,1.83,89062.1693402
14091,1.6,5521.721600000001,2.66,48276.822656000004
10270,2.17,10835.461,2.54,71478.89293999999
15387,2.64,24339.448320000003,2.46,149175.61950720003
20817,1.85,3327.64495,1.55,50324.5895725
6522,3.79,38286.95521,1.65,164465.76651649998
12424,1.75,14479.792249999999,2.64,88928.23603999999
14934,4.66,27660.13832,2.83,203190.9080856
29704,1.96,13912.078040000002,3.0,127780.2302
29815,2.7,11940.050700000002,2.97,139842.551979
9940,2.35,21665.998900000002,2.7,125189.19483000002
26297,2.51,16668.69163,1.58,125679.3860354
14469,1.83,13686.174719999999,2.32,85602.54479039999
15455,3.52,25603.88512,2.7,174739.860064
23200,3.95,13587.766950000001,2.04,146534.578478
19752,1.69,14686.191259999998,2.79,103727.73613539999
27297,4.02,34829.81064,2.38,262288.5106032
11495,2.27,15502.842420000003,2.05,88880.16180100001
22492,2.9,23809.7453,1.77,154989.539781
1126,4.84,30288.894239999998,2.43,139629.6414832
14452,4.05,18803.10105,2.62,145400.926851
11859,3.75,29647.80375,2.84,187966.62014999997
5419,3.11,28439.69978,1.97,129758.69812660001
1714,1.88,18376.26304,2.26,81505.20055040001
27555,4.97,34276.46978,1.62,261029.1706036
16319,2.76,26863.764479999994,1.71,144705.0062208
14555,3.5,10316.8765,2.01,92313.174765
11629,3.5,19485.185999999998,2.77,133645.83722
28297,1.96,9253.64608,2.41,96270.6992128
5441,4.05,22048.139249999997,2.24,115520.16042
6523,2.84,19189.1274,2.63,107370.97986200001
29317,3.32,27070.52968,2.01,205885.26401679998
17579,3.78,17841.11616,2.2,141381.307872
12661,3.15,20521.4751,1.67,115195.963617
28629,3.2,15624.236799999999,2.12,155984.655616
20969,2.43,19251.85968,2.21,132004.99925280001
29064,3.73,19048.893659999998,1.99,184413.8057034
14492,3.37,19921.155140000003,2.42,136889.54571880001
6341,2.72,17587.59344,2.54,97095.19421760002
29486,2.16,3968.0258400000007,2.08,79879.30542720002
20699,4.27,22607.066649999997,2.11,181299.77393149998
13430,2.67,13439.46369,2.71,99157.97397990001
26872,2.87,18598.63033,1.7,145937.57222099998
12560,4.28,27239.0756,2.11,165709.400716
20719,3.74,17684.41422,2.65,159721.58612300002
13975,4.52,23325.45096,2.19,160900.6395224
8147,3.03,23773.513320000002,2.68,135945.4523376
29312,3.95,25441.80385,2.68,234850.042018
2977,1.86,8202.58884,1.75,36296.92815000001
14396,2.47,19209.48146,2.94,130452.95841239998
6411,2.28,16849.934159999997,1.56,74602.84560959999
14942,3.59,29336.15529,1.79,164825.80854909998
27071,3.78,36037.9908,2.26,255850.22080799998
25631,2.57,20910.565990000003,1.56,140313.2849244
19778,2.78,17853.515839999996,2.28,131395.88779519996
22194,4.01,20559.378269999997,1.8,167123.577426
22006,2.26,20411.7437,2.31,137708.175347
3540,4.31,19126.120649999997,1.78,87554.13605699998
22490,4.64,37514.58096,2.47,272043.7768912
10297,1.61,11160.29782,1.95,60661.346389
15107,3.72,4329.51456,2.75,76763.23415999999
10982,1.7,9655.335299999999,2.11,58352.82808299999
6898,3.12,20386.12992,2.34,109997.5638528
25981,1.56,8111.500800000001,2.7,78654.41376000001
5419,2.47,14590.719780000001,2.56,79918.61219680001
24429,4.69,18845.311100000003,2.42,197868.285062
26500,2.96,17928.69928,2.12,152306.2410336
15696,4.68,27610.867439999998,1.76,177274.14157439998
29304,4.14,32382.1692,1.8,244370.80296
20171,2.43,21578.52879,2.45,145039.9831155
1502,2.08,13932.73024,1.63,53699.9707712
10382,4.68,21705.582599999998,2.54,147131.10500399998
13172,3.85,15287.39905,1.51,104370.9706655
3800,1.76,12312.629119999998,1.77,53106.611782399996
2306,4.64,26904.705919999997,2.37,128273.4048704
9494,1.99,11530.14557,2.46,70317.5092422
5208,1.9,12665.4342,1.91,59417.047721999996
23919,1.86,13713.38382,2.61,107708.0394102
22922,1.75,9176.130249999998,2.34,79937.90528499999
24161,2.11,19040.751829999997,2.52,137043.9082716
26361,4.18,13488.34586,1.78,161174.9273508
13060,2.69,17925.312650000003,1.85,104143.85370250003
26995,4.28,24711.012280000003,2.22,219819.07182160002
8384,3.65,20574.90765,1.98,112489.732447
19091,3.15,14460.78375,2.72,128391.54930000001
29170,3.71,8540.742769999999,2.97,150668.1915669
17429,2.76,22039.002959999998,1.69,129427.96092239999
24983,2.44,20677.3652,1.53,133949.619156
20307,3.06,10213.38342,2.06,103605.7566852
27342,2.88,18645.43968,1.6,145868.54284799998
1452,2.15,14549.542349999998,1.92,60156.00601199999
8484,1.95,11207.6874,2.93,71797.69888200001
9914,3.06,16449.7491,2.0,96135.8364
19620,2.06,7253.89242,2.68,74365.41652560001
8020,4.72,32368.141040000002,2.76,191926.7513504
25138,1.68,13200.228719999997,2.04,95560.76402879998
4378,2.43,19153.206540000003,1.87,84761.44930980002
10185,4.22,27732.582440000002,2.5,167777.32098000002
4923,2.13,19248.80574,1.88,85171.3562712
29610,1.78,7294.176559999999,1.82,80569.5544592
20626,1.93,12278.54034,1.86,87203.3457124
26799,2.37,20173.278840000003,2.27,149653.5306468
15772,3.28,28199.170239999996,1.97,163682.86585279997
7065,2.63,19465.33484,2.41,104423.07664439999
23454,2.86,22274.90122,1.63,147936.3314286
16193,2.39,16017.971200000002,2.45,109981.24184
14929,3.49,30291.72722,1.91,170542.8634302
29474,4.7,14759.771900000002,2.19,200371.24426100004
2593,3.27,26493.935670000003,2.34,123462.79080780002
17983,4.3,37034.8035,2.6,247686.9961
11094,3.21,15524.19237,2.51,105625.84758870001
21660,3.46,16576.842699999997,2.04,141914.044508
9850,3.53,21301.56614,2.15,123171.99948099998
22703,3.3,24120.307199999996,1.71,164406.23971199998
1547,3.23,12873.307120000001,2.93,68462.21410160001
5593,3.28,21068.47976,1.63,94823.6215288
9484,2.6,8910.961800000001,2.51,64846.837718
4160,3.91,12063.96874,1.88,63073.7987112
